area;stato;cartella_principale;tipo_file;nome_file;percorso_relativo;dimensione_kb;ultima_modifica
Risorse umane;storico/obsoleto;4-RRHH;.docx;RECURSO PREVENTIVO_Ed.01.docx;4-RRHH\PPT\OBSOLETO\RECURSO PREVENTIVO_Ed.01.docx;59.4;1779628193.0
Risorse umane;storico/obsoleto;4-RRHH;.docx;RESP. ADMINISTRACIÓN_Ed.01.docx;4-RRHH\PPT\OBSOLETO\RESP. ADMINISTRACIÓN_Ed.01.docx;87.4;1779628193.0
Risorse umane;storico/obsoleto;4-RRHH;.docx;RESP. ALMACÉN_Ed.01.docx;4-RRHH\PPT\OBSOLETO\RESP. ALMACÉN_Ed.01.docx;59.9;1779628193.0
Risorse umane;storico/obsoleto;4-RRHH;.docx;RESP. COMERCIAL_Ed.01.docx;4-RRHH\PPT\OBSOLETO\RESP. COMERCIAL_Ed.01.docx;84.9;1779628193.0
Risorse umane;storico/obsoleto;4-RRHH;.docx;RESP. CONDUCTOR.docx;4-RRHH\PPT\OBSOLETO\RESP. CONDUCTOR.docx;90.7;1779628193.0
Risorse umane;storico/obsoleto;4-RRHH;.docx;RESP. EQUIPO_Ed.01.docx;4-RRHH\PPT\OBSOLETO\RESP. EQUIPO_Ed.01.docx;88.2;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.docx;PPT_ALBAÑIL_Ed.01.docx;4-RRHH\PPT\PPT_ALBAÑIL_Ed.01.docx;87.6;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.docx;PPT_COMPRAS_Ed.01.docx;4-RRHH\PPT\PPT_COMPRAS_Ed.01.docx;85.4;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.docx;PPT_CONTROL PRODUCCION EN FABRICA_ Ed01.docx;4-RRHH\PPT\PPT_CONTROL PRODUCCION EN FABRICA_ Ed01.docx;85.6;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.docx;PPT_COORDINADOR DE SOLDEO_Ed.01.docx;4-RRHH\PPT\PPT_COORDINADOR DE SOLDEO_Ed.01.docx;85.8;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.docx;PPT_DIRECCIÓN_Ed.02.docx;4-RRHH\PPT\PPT_DIRECCIÓN_Ed.02.docx;87.8;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.docx;PPT_ING. CIVIL.docx;4-RRHH\PPT\PPT_ING. CIVIL.docx;88.1;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.docx;PPT_ING. DE PROYECTOS.docx;4-RRHH\PPT\PPT_ING. DE PROYECTOS.docx;88.1;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.docx;PPT_ING. ELECTRICO.docx;4-RRHH\PPT\PPT_ING. ELECTRICO.docx;88.0;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.docx;PPT_MECÁNICO-ELECTRICISTA_Ed.02.docx;4-RRHH\PPT\PPT_MECÁNICO-ELECTRICISTA_Ed.02.docx;89.1;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.docx;PPT_PLANNER_Ed.01.docx;4-RRHH\PPT\PPT_PLANNER_Ed.01.docx;85.1;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.docx;PPT_PROJECT COORDINATOR Ed.01.docx;4-RRHH\PPT\PPT_PROJECT COORDINATOR Ed.01.docx;85.3;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.docx;PPT_PROJECT MANAGER_Ed.01.docx;4-RRHH\PPT\PPT_PROJECT MANAGER_Ed.01.docx;85.1;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.docx;PPT_RECURSO PREVENTIVO_Ed.02.docx;4-RRHH\PPT\PPT_RECURSO PREVENTIVO_Ed.02.docx;85.5;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.docx;PPT_RESP. ADMINISTRACIÓN_Ed.02.docx;4-RRHH\PPT\PPT_RESP. ADMINISTRACIÓN_Ed.02.docx;86.2;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.docx;PPT_RESP. COMERCIAL_Ed.02.docx;4-RRHH\PPT\PPT_RESP. COMERCIAL_Ed.02.docx;85.3;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.docx;PPT_RESP. CONDUCTOR_Ed.01.docx;4-RRHH\PPT\PPT_RESP. CONDUCTOR_Ed.01.docx;91.3;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.docx;PPT_RESP. EQUIPO_Ed.02.docx;4-RRHH\PPT\PPT_RESP. EQUIPO_Ed.02.docx;85.4;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.docx;PPT_RESPONSABLE DE CALIDAD EN OBRAS_ Ed.01.docx;4-RRHH\PPT\PPT_RESPONSABLE DE CALIDAD EN OBRAS_ Ed.01.docx;88.7;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.docx;PPT_RESPONSABLE DE SISTEMAS__Ed.02.docx;4-RRHH\PPT\PPT_RESPONSABLE DE SISTEMAS__Ed.02.docx;91.1;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.docx;PPT_RESPONSABLE SEGURIDAD Y MAMB EN OBRAS_ Ed. 01.docx;4-RRHH\PPT\PPT_RESPONSABLE SEGURIDAD Y MAMB EN OBRAS_ Ed. 01.docx;88.9;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.docx;PPT_SITE MANAGER_Ed.01.docx;4-RRHH\PPT\PPT_SITE MANAGER_Ed.01.docx;85.2;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.docx;PPT_SOLDADOR_Ed.02.docx;4-RRHH\PPT\PPT_SOLDADOR_Ed.02.docx;85.7;1779628193.0
Risorse umane;attivo/da verificare;4-RRHH;.docx;PPT_SUPERVISOR_Ed.01.docx;4-RRHH\PPT\PPT_SUPERVISOR_Ed.01.docx;85.4;1779628193.0
Clienti;storico/obsoleto;5-RELACIONES CON LOS CLIENTES;.docx;P-05_RELACIONES CON LOS CLIENTES R2.docx;5-RELACIONES CON LOS CLIENTES\OLD\P-05_RELACIONES CON LOS CLIENTES R2.docx;369.2;1779628193.0
Clienti;storico/obsoleto;5-RELACIONES CON LOS CLIENTES;.docx;P-05_RELACIONES CON LOS CLIENTES.docx;5-RELACIONES CON LOS CLIENTES\OLD\P-05_RELACIONES CON LOS CLIENTES.docx;367.7;1779628193.0
Clienti;attivo/da verificare;5-RELACIONES CON LOS CLIENTES;.docx;P-05_RELACIONES CON LOS CLIENTES Rev_03.docx;5-RELACIONES CON LOS CLIENTES\P-05_RELACIONES CON LOS CLIENTES Rev_03.docx;373.7;1779628193.0
Clienti;attivo/da verificare;5-RELACIONES CON LOS CLIENTES;.pdf;P-05_RELACIONES CON LOS CLIENTES Rev_03.pdf;5-RELACIONES CON LOS CLIENTES\P-05_RELACIONES CON LOS CLIENTES Rev_03.pdf;710.8;1779628193.0
Commesse/cantieri;storico/obsoleto;6-PLANIFICACION Y CONTROL DE OBRAS;.docx;Desempeño Ambiental _OBRA.docx;6-PLANIFICACION Y CONTROL DE OBRAS\OLD\Desempeño Ambiental _OBRA.docx;63.6;1779628193.0
Commesse/cantieri;storico/obsoleto;6-PLANIFICACION Y CONTROL DE OBRAS;.pdf;Desempeño Ambiental y SST_OBRA.pdf;6-PLANIFICACION Y CONTROL DE OBRAS\OLD\Desempeño Ambiental y SST_OBRA.pdf;409.5;1779628193.0
Commesse/cantieri;storico/obsoleto;6-PLANIFICACION Y CONTROL DE OBRAS;.docx;Documentos de obra.docx;6-PLANIFICACION Y CONTROL DE OBRAS\OLD\Documentos de obra.docx;62.3;1779628193.0
Commesse/cantieri;storico/obsoleto;6-PLANIFICACION Y CONTROL DE OBRAS;.docx;Infome de Trabajos del día.docx;6-PLANIFICACION Y CONTROL DE OBRAS\OLD\Infome de Trabajos del día.docx;64.8;1779628193.0
Commesse/cantieri;storico/obsoleto;6-PLANIFICACION Y CONTROL DE OBRAS;.docx;Nota Impresa.docx;6-PLANIFICACION Y CONTROL DE OBRAS\OLD\Nota Impresa.docx;62.6;1779628193.0
Commesse/cantieri;storico/obsoleto;6-PLANIFICACION Y CONTROL DE OBRAS;.pdf;P-06_PLANIFICACION Y CONTROL DE OBRAS - Ed.02.pdf;6-PLANIFICACION Y CONTROL DE OBRAS\OLD\P-06_PLANIFICACION Y CONTROL DE OBRAS - Ed.02.pdf;260.1;1779628193.0
Commesse/cantieri;storico/obsoleto;6-PLANIFICACION Y CONTROL DE OBRAS;.pdf;P-06_PLANIFICACION Y CONTROL DE OBRAS - Ed.02_marcado.pdf;6-PLANIFICACION Y CONTROL DE OBRAS\OLD\P-06_PLANIFICACION Y CONTROL DE OBRAS - Ed.02_marcado.pdf;261.9;1779628193.0
Commesse/cantieri;storico/obsoleto;6-PLANIFICACION Y CONTROL DE OBRAS;.docx;P-06_PLANIFICACION Y CONTROL DE OBRAS.docx;6-PLANIFICACION Y CONTROL DE OBRAS\OLD\P-06_PLANIFICACION Y CONTROL DE OBRAS.docx;442.5;1779628193.0
Commesse/cantieri;storico/obsoleto;6-PLANIFICACION Y CONTROL DE OBRAS;.docx;Parte de Trabajo.docx;6-PLANIFICACION Y CONTROL DE OBRAS\OLD\Parte de Trabajo.docx;67.7;1779628193.0
Commesse/cantieri;storico/obsoleto;6-PLANIFICACION Y CONTROL DE OBRAS;.pdf;Parte de Trabajo.pdf;6-PLANIFICACION Y CONTROL DE OBRAS\OLD\Parte de Trabajo.pdf;416.7;1779628193.0
Commesse/cantieri;storico/obsoleto;6-PLANIFICACION Y CONTROL DE OBRAS;.xls;rapp ods genaio 2015 (1).xls;6-PLANIFICACION Y CONTROL DE OBRAS\OLD\rapp ods genaio 2015 (1).xls;1588.0;1779628193.0
Commesse/cantieri;storico/obsoleto;6-PLANIFICACION Y CONTROL DE OBRAS;.xls;rapp ods35 (1).xls;6-PLANIFICACION Y CONTROL DE OBRAS\OLD\rapp ods35 (1).xls;1063.0;1779628193.0
Commesse/cantieri;attivo/da verificare;6-PLANIFICACION Y CONTROL DE OBRAS;.docx;P-06_PLANIFICACION Y CONTROL DE OBRAS - Ed.04.docx;6-PLANIFICACION Y CONTROL DE OBRAS\P-06_PLANIFICACION Y CONTROL DE OBRAS - Ed.04.docx;372.6;1779628193.0
Commesse/cantieri;attivo/da verificare;6-PLANIFICACION Y CONTROL DE OBRAS;.pdf;P-06_PLANIFICACION Y CONTROL DE OBRAS - Ed.04.pdf;6-PLANIFICACION Y CONTROL DE OBRAS\P-06_PLANIFICACION Y CONTROL DE OBRAS - Ed.04.pdf;784.5;1779628193.0
NC e azioni;attivo/da verificare;7-GESTION DE NC Y AC;.xls;Cuadro de No Conformidades- ESPAÑOL.xls;7-GESTION DE NC Y AC\Cuadro de No Conformidades- ESPAÑOL.xls;137.0;1779628193.0
NC e azioni;attivo/da verificare;7-GESTION DE NC Y AC;.pdf;NC cerrada.pdf;7-GESTION DE NC Y AC\nc interna\NC cerrada.pdf;398.8;1779628193.0
NC e azioni;attivo/da verificare;7-GESTION DE NC Y AC;.docx;NC enemek oficina.docx;7-GESTION DE NC Y AC\nc interna\NC enemek oficina.docx;51.0;1779628193.0
NC e azioni;attivo/da verificare;7-GESTION DE NC Y AC;.pdf;NC.pdf;7-GESTION DE NC Y AC\nc interna\NC.pdf;392.4;1779628193.0
NC e azioni;attivo/da verificare;7-GESTION DE NC Y AC;.pdf;NC_0001_2025.pdf;7-GESTION DE NC Y AC\NC_0001_2025.pdf;571.8;1779628193.0
NC e azioni;attivo/da verificare;7-GESTION DE NC Y AC;.doc;NC_FORMATO ENEMEK.doc;7-GESTION DE NC Y AC\NC_FORMATO ENEMEK.doc;90.0;1779628193.0
NC e azioni;attivo/da verificare;7-GESTION DE NC Y AC;.pdf;NonConformity (1).pdf;7-GESTION DE NC Y AC\NonConformity (1).pdf;105.8;1779628193.0
NC e azioni;attivo/da verificare;7-GESTION DE NC Y AC;.pdf;NonConformity.pdf;7-GESTION DE NC Y AC\NonConformity.pdf;105.8;1779628193.0
NC e azioni;storico/obsoleto;7-GESTION DE NC Y AC;.xls;Cuadro de No Conformidades.xls;7-GESTION DE NC Y AC\OLD\Cuadro de No Conformidades.xls;117.0;1779628193.0
NC e azioni;storico/obsoleto;7-GESTION DE NC Y AC;.pdf;P-07_GESTION DE NC Y AC 02.pdf;7-GESTION DE NC Y AC\OLD\P-07_GESTION DE NC Y AC 02.pdf;310.7;1779628193.0
NC e azioni;attivo/da verificare;7-GESTION DE NC Y AC;.rtf;P-07_GESTION DE NC Y AC 03.rtf;7-GESTION DE NC Y AC\P-07_GESTION DE NC Y AC 03.rtf;7137.0;1779628193.0
NC e azioni;attivo/da verificare;7-GESTION DE NC Y AC;.pdf;P-07_GESTION DE NC Y AC Rev_03.pdf;7-GESTION DE NC Y AC\P-07_GESTION DE NC Y AC Rev_03.pdf;1032.9;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;CE ESLINGA ELEVAC PLANA 1000X3MT (2).pdf;8-INFRAESTRUCTURA\01- ESLINGAS\CE ESLINGA ELEVAC PLANA 1000X3MT (2).pdf;257.9;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;CE ESLINGA ELEVAC PLANA 2000X3MT.pdf;8-INFRAESTRUCTURA\01- ESLINGAS\CE ESLINGA ELEVAC PLANA 2000X3MT.pdf;354.0;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;Control de Estado 0121360-01.pdf;8-INFRAESTRUCTURA\01- ESLINGAS\Control de Estado 0121360-01.pdf;607.9;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;Control de Estado 0121360-04.pdf;8-INFRAESTRUCTURA\01- ESLINGAS\Control de Estado 0121360-04.pdf;600.7;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;Control de Estado 109729-02.pdf;8-INFRAESTRUCTURA\01- ESLINGAS\Control de Estado 109729-02.pdf;599.1;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;Control de Estado 118347-02.pdf;8-INFRAESTRUCTURA\01- ESLINGAS\Control de Estado 118347-02.pdf;599.7;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;Control de Estado 119059-03.pdf;8-INFRAESTRUCTURA\01- ESLINGAS\Control de Estado 119059-03.pdf;598.8;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.jpg;ESLINGA DE 1000 kG.jpg;8-INFRAESTRUCTURA\01- ESLINGAS\ESLINGA DE 1000 kG.jpg;1080.9;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.jpg;ESLINGA DE 2000 kG..jpg;8-INFRAESTRUCTURA\01- ESLINGAS\ESLINGA DE 2000 kG..jpg;699.4;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.jpg;ESLINGA DE 2000 kG.jpg;8-INFRAESTRUCTURA\01- ESLINGAS\ESLINGA DE 2000 kG.jpg;1020.4;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.doc;ESLINGAS CADENAS.doc;8-INFRAESTRUCTURA\01- ESLINGAS\ESLINGAS CADENAS.doc;252.0;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.doc;ESLINGAS TEXTIL.doc;8-INFRAESTRUCTURA\01- ESLINGAS\ESLINGAS TEXTIL.doc;225.5;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;HOJA ESLINGAS.pdf;8-INFRAESTRUCTURA\01- ESLINGAS\Eslingas\HOJA ESLINGAS.pdf;571.9;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.jpg;serial eslinga 1000 kg 0121360-01 morada.jpg;8-INFRAESTRUCTURA\01- ESLINGAS\serial eslinga 1000 kg 0121360-01 morada.jpg;131.9;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.jpg;serial eslinga 1000 kg. 119059-03 morada.jpg;8-INFRAESTRUCTURA\01- ESLINGAS\serial eslinga 1000 kg. 119059-03 morada.jpg;165.8;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.jpg;serial eslinga 2000 kg 118347-02 verde.jpg;8-INFRAESTRUCTURA\01- ESLINGAS\serial eslinga 2000 kg 118347-02 verde.jpg;176.0;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.jpg;serial eslinga de 1000 KG. 109729-02 morada.jpg;8-INFRAESTRUCTURA\01- ESLINGAS\serial eslinga de 1000 KG. 109729-02 morada.jpg;692.6;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.jpg;serial eslinga de 2000 KG 0121360-04 VERDE.jpg;8-INFRAESTRUCTURA\01- ESLINGAS\serial eslinga de 2000 KG 0121360-04 VERDE.jpg;700.3;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.jpg;ESCALERA 1, DE DOS PELDAÑOS.jpg;8-INFRAESTRUCTURA\02- ESCALERAS\ESCALERA 1, DE DOS PELDAÑOS.jpg;473.4;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.jpg;ESCALERA 2 , DE DOS PELDAÑOS.jpg;8-INFRAESTRUCTURA\02- ESCALERAS\ESCALERA 2 , DE DOS PELDAÑOS.jpg;405.5;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.doc;ESCALERAS.doc;8-INFRAESTRUCTURA\02- ESCALERAS\ESCALERAS.doc;142.0;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;2.pdf;8-INFRAESTRUCTURA\03-  POLIPASTO JAGUAR\2.pdf;198.1;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;CE- Polipasto jaguar.pdf;8-INFRAESTRUCTURA\03-  POLIPASTO JAGUAR\CE- Polipasto jaguar.pdf;1031.5;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;Certificado de prueba.pdf;8-INFRAESTRUCTURA\03-  POLIPASTO JAGUAR\Certificado de prueba.pdf;278.9;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;Foto polipasto 6 Tn.pdf;8-INFRAESTRUCTURA\03-  POLIPASTO JAGUAR\Foto polipasto 6 Tn.pdf;205.8;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;Identificación- chapa.pdf;8-INFRAESTRUCTURA\03-  POLIPASTO JAGUAR\Identificación- chapa.pdf;174.3;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.doc;POLIPASTOS.doc;8-INFRAESTRUCTURA\03-  POLIPASTO JAGUAR\POLIPASTOS.doc;146.0;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;1246821_RevisonmaquinariasGENERADOR (2).pdf;8-INFRAESTRUCTURA\04-  GENERADORES\1246821_RevisonmaquinariasGENERADOR (2).pdf;93.6;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.jpg;7b7a9bcb-35e1-49a1-8c3f-bd2b45c537a0.jpg;8-INFRAESTRUCTURA\04-  GENERADORES\7b7a9bcb-35e1-49a1-8c3f-bd2b45c537a0.jpg;471.6;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.jpg;b1836528-6d12-4698-bfe5-d3f2920767cc.jpg;8-INFRAESTRUCTURA\04-  GENERADORES\b1836528-6d12-4698-bfe5-d3f2920767cc.jpg;279.4;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.jpg;f7dec45f-7e46-45cb-89c3-bb492b661196.jpg;8-INFRAESTRUCTURA\04-  GENERADORES\f7dec45f-7e46-45cb-89c3-bb492b661196.jpg;313.5;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;KOMPAK 21x103508.pdf;8-INFRAESTRUCTURA\04-  GENERADORES\KOMPAK 21x103508.pdf;95.4;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.jpg;MARCADO CE.jpg;8-INFRAESTRUCTURA\04-  GENERADORES\MARCADO CE.jpg;325.5;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;ELECTRICAL PROTUCTS_MEDIUM VOLTAGE TOOLS.pdf;8-INFRAESTRUCTURA\05- ELECTRICAL PROTUCS MEDIUM VOLTAGE\ELECTRICAL PROTUCTS_MEDIUM VOLTAGE TOOLS.pdf;503.7;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;138_LC10.098 24.11.2021.pdf;8-INFRAESTRUCTURA\06- LLAVE DINAMOMETRICA\138_LC10.098 24.11.2021.pdf;660.6;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;CERT. FACOM 21.11.2021.pdf;8-INFRAESTRUCTURA\06- LLAVE DINAMOMETRICA\CERT. FACOM 21.11.2021.pdf;240.6;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;cert. PALMERA.pdf;8-INFRAESTRUCTURA\06- LLAVE DINAMOMETRICA\cert. PALMERA.pdf;239.6;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;certif calibracion KOBAN  1955372 15.03.2021.pdf;8-INFRAESTRUCTURA\07- MEDIDOR DE AISLAMIENTO\certif calibracion KOBAN  1955372 15.03.2021.pdf;195.5;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;Certif. Calibracion SEW 1455738 15.03.2021.pdf;8-INFRAESTRUCTURA\07- MEDIDOR DE AISLAMIENTO\Certif. Calibracion SEW 1455738 15.03.2021.pdf;196.0;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;CERTIFICADO DE PRUEBA 6tn- 31814.pdf;8-INFRAESTRUCTURA\08- POLIPASTO\CERTIFICADO DE PRUEBA 6tn- 31814.pdf;161.4;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;DECLARACION CE.pdf;8-INFRAESTRUCTURA\08- POLIPASTO\DECLARACION CE.pdf;417.0;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;Certificado calibracion 0-25 mm B047 roloj 7.6.22.pdf;8-INFRAESTRUCTURA\09- RELOJ COMPARADOR\Certificado calibracion 0-25 mm B047 roloj 7.6.22.pdf;191.6;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.jpg;048994ee-19df-4800-8ff8-895f7a90a3ac.jpg;8-INFRAESTRUCTURA\1 LASER ROTATIVO\048994ee-19df-4800-8ff8-895f7a90a3ac.jpg;326.2;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;20220408145925_001.pdf;8-INFRAESTRUCTURA\1 LASER ROTATIVO\20220408145925_001.pdf;434.3;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;20220408150117_001.pdf;8-INFRAESTRUCTURA\1 LASER ROTATIVO\20220408150117_001.pdf;414.0;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.jpg;309f41f1-24aa-45bc-b8b8-46de7858e60e.jpg;8-INFRAESTRUCTURA\1 LASER ROTATIVO\309f41f1-24aa-45bc-b8b8-46de7858e60e.jpg;236.9;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.jpg;5b8863b0-3c65-47ef-a4e0-6341e7153eba.jpg;8-INFRAESTRUCTURA\1 LASER ROTATIVO\5b8863b0-3c65-47ef-a4e0-6341e7153eba.jpg;317.8;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.jpg;6023163c-ed90-4010-89d7-f528e19e0c3c.jpg;8-INFRAESTRUCTURA\1 LASER ROTATIVO\6023163c-ed90-4010-89d7-f528e19e0c3c.jpg;319.0;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.jpg;6928edf6-8791-4529-84ba-23bd79a308c0.jpg;8-INFRAESTRUCTURA\1 LASER ROTATIVO\6928edf6-8791-4529-84ba-23bd79a308c0.jpg;334.8;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.jpg;c15ac40a-2f35-4520-8079-c48aeec1604e.jpg;8-INFRAESTRUCTURA\1 LASER ROTATIVO\c15ac40a-2f35-4520-8079-c48aeec1604e.jpg;292.2;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.jpg;e9ff119c-099f-4324-aa69-b87cc3681b85.jpg;8-INFRAESTRUCTURA\1 LASER ROTATIVO\e9ff119c-099f-4324-aa69-b87cc3681b85.jpg;224.8;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;Invoice_1705714349.pdf;8-INFRAESTRUCTURA\1 LASER ROTATIVO\Invoice_1705714349.pdf;92.1;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.jpg;CE 1.jpg;8-INFRAESTRUCTURA\10- REMACHADORAS\CE 1.jpg;178.6;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.jpg;CE 2.jpg;8-INFRAESTRUCTURA\10- REMACHADORAS\CE 2.jpg;276.8;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;C6 - DC CE M 2016 Rev 03-ES-EN-FR-DE-PT.pdf;8-INFRAESTRUCTURA\11.- GANCHO PESADOR\C6 - DC CE M 2016 Rev 03-ES-EN-FR-DE-PT.pdf;145.7;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.jpg;CE.jpg;8-INFRAESTRUCTURA\11.- GANCHO PESADOR\CE.jpg;276.3;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;CERTIFICADO CALIBRACION - 0000417148 - GANCHO 08.06.22.pdf;8-INFRAESTRUCTURA\11.- GANCHO PESADOR\CERTIFICADO CALIBRACION - 0000417148 - GANCHO 08.06.22.pdf;210.3;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;Certificat Qualitat.pdf;8-INFRAESTRUCTURA\11.- GANCHO PESADOR\Certificat Qualitat.pdf;246.7;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.pdf;CPI_GRAM_C6_ESP_001.pdf;8-INFRAESTRUCTURA\11.- GANCHO PESADOR\CPI_GRAM_C6_ESP_001.pdf;476.2;1779628193.0
Infrastrutture e strumenti;attivo/da verificare;8-INFRAESTRUCTURA;.jpg;seria.jpg;8-INFRAESTRUCTURA\11.- GANCHO PESADOR\seria.jpg;90.0;1779628193.0
